CAS,Chem.Name,Latin.name,Effect.value,Standard.Error,Test_statistic,Strain,Test.type,Duration.h,Group
94757,"2,4-D",Raphidocelis subcapitata,100,NA,NOEC,,C,96,ALGAE
94757,"2,4-D",Oncorhynchus mykiss,2400,NA,LC50,,A,96,FISH
94757,"2,4-D",Rasbora heteromorpha,3100,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus mykiss,2.2,NA,LC50,,A,48,FISH
94757,"2,4-D",Oncorhynchus mykiss,2400,NA,LC50,,A,48,FISH
94757,"2,4-D",Rasbora heteromorpha,3100,NA,LC50,,A,48,FISH
94757,"2,4-D",Oncorhynchus mykiss,4800,NA,LC50,,A,48,FISH
94757,"2,4-D",Lepomis macrochirus,263,NA,LC50,,A,96,FISH
94757,"2,4-D",Pimephales promelas,263,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus mykiss,358,NA,LC50,,A,96,FISH
94757,"2,4-D",Daphnia magna,25,NA,LC50,,A,48,INVERT
94757,"2,4-D",Pimephales promelas,325,NA,LC50,,A,48,FISH
94757,"2,4-D",Lepomis macrochirus,263,NA,LC50,,A,72,FISH
94757,"2,4-D",Lepomis macrochirus,290,NA,LC50,,A,48,FISH
94757,"2,4-D",Pimephales promelas,325,NA,LC50,,A,72,FISH
94757,"2,4-D",Oncorhynchus mykiss,358,NA,LC50,,A,48,FISH
94757,"2,4-D",Oncorhynchus mykiss,358,NA,LC50,,A,72,FISH
94757,"2,4-D",Daphnia magna,36.4,NA,LC50,,A,48,INVERT
94757,"2,4-D",Chlorella fusca var vacuolata,11.4,NA,NOEC,,C,24,ALGAE
94757,"2,4-D",Chlorella fusca var vacuolata,189,NA,EC50,,A,24,ALGAE
94757,"2,4-D",Raphidocelis subcapitata,25,NA,NOEC,,C,96,ALGAE
94757,"2,4-D",Raphidocelis subcapitata,41.8,NA,EC50,,A,96,ALGAE
94757,"2,4-D",Tilapia sp,1,NA,NOEC,,C,168,FISH
94757,"2,4-D",Tilapia sp,2.88,NA,LC50,,A,168,FISH
94757,"2,4-D",Tilapia sp,9.49,NA,LC50,,A,48,FISH
94757,"2,4-D",Danio rerio,160,NA,LC50,,A,96,FISH
94757,"2,4-D",Danio rerio,160,NA,LC50,,A,48,FISH
94757,"2,4-D",Daphnia magna,240,NA,LC50,,A,24,INVERT
94757,"2,4-D",Daphnia magna,135,NA,LC50,,A,48,INVERT
94757,"2,4-D",Daphnia magna,180,NA,LC50,,A,24,INVERT
94757,"2,4-D",Daphnia magna,195,NA,LC50,,A,48,INVERT
94757,"2,4-D",Daphnia magna,225,NA,LC50,,A,24,INVERT
94757,"2,4-D",Daphnia magna,235,NA,LC50,,A,24,INVERT
94757,"2,4-D",Daphnia magna,90,NA,LC50,,A,48,INVERT
94757,"2,4-D",Carassius auratus,78,NA,NOEC,,C,336,FISH
94757,"2,4-D",Oncorhynchus mykiss,0.21,NA,NOEC,,C,168,FISH
94757,"2,4-D",Carassius auratus,5,NA,NOEC,,A,96,FISH
94757,"2,4-D",Carassius auratus,5.1,NA,NOEC,,C,336,FISH
94757,"2,4-D",Carassius auratus,61,NA,NOEC,,A,96,FISH
94757,"2,4-D",Micropterus salmoides,160.7,NA,LC50,,A,96,FISH
94757,"2,4-D",Carassius auratus,187,NA,LC50,,A,96,FISH
94757,"2,4-D",Pimephales promelas,1970,NA,LC50,,A,96,FISH
94757,"2,4-D",Pimephales promelas,165,NA,LC50,,A,96,FISH
94757,"2,4-D",Phyllospora comosa,10,NA,NOEC,,C,96,ALGAE
94757,"2,4-D",Daphnia magna,143,NA,EC50,,A,24,INVERT
94757,"2,4-D",Brachionus calyciflorus,147,NA,LC50,,A,24,INVERT
94757,"2,4-D",Pteronarcys californica,1.6,NA,LC50,,A,96,INVERT
94757,"2,4-D",Crassostrea virginica,25,NA,NOEC,,C,336,INVERT
94757,"2,4-D",Daphnia magna,56,NA,NOEC,,C,504,INVERT
94757,"2,4-D",Daphnia magna,56,NA,NOEC,,C,504,INVERT
94757,"2,4-D",Pimephales promelas,133,NA,EC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus clarkii,24.5,NA,EC50,,A,96,FISH
94757,"2,4-D",Salvelinus namaycush,44.5,NA,EC50,,A,96,FISH
94757,"2,4-D",Pimephales promelas,320,NA,EC50,,A,96,FISH
94757,"2,4-D",Raphidocelis subcapitata,26.4,NA,NOEC,,C,96,ALGAE
94757,"2,4-D",Raphidocelis subcapitata,19.2,NA,NOEC,,C,96,ALGAE
94757,"2,4-D",Pimephales promelas,63.4,NA,NOEC,,C,840,FISH
94757,"2,4-D",Penaeus duorarum,467,NA,EC50,,A,96,INVERT
94757,"2,4-D",Menidia beryllina,175,NA,EC50,,A,96,FISH
94757,"2,4-D",Daphnia magna,79,NA,NOEC,,C,504,INVERT
94757,"2,4-D",Anabaena flos-aquae,2.02,NA,NOEC,,C,120,ALGAE
94757,"2,4-D",Navicula pelliculosa,2.02,NA,NOEC,,C,96,ALGAE
94757,"2,4-D",Skeletonema costatum,2.02,NA,NOEC,,C,96,ALGAE
94757,"2,4-D",Raphidocelis subcapitata,24.2,NA,EC50,,A,96,ALGAE
94757,"2,4-D",Raphidocelis subcapitata,25.9,NA,EC50,,A,96,ALGAE
94757,"2,4-D",Anabaena flos-aquae,2.02,NA,NOEL,,C,120,ALGAE
94757,"2,4-D",Raphidocelis subcapitata,20.7,NA,EC50,,A,120,ALGAE
94757,"2,4-D",Raphidocelis subcapitata,4.7,NA,NOEL,,C,120,ALGAE
94757,"2,4-D",Raphidocelis subcapitata,25,NA,NOEC,,C,96,ALGAE
94757,"2,4-D",Raphidocelis subcapitata,41.772,NA,EC50,,A,96,ALGAE
94757,"2,4-D",Channa punctata,107,NA,LC50,,A,96,FISH
94757,"2,4-D",Clarias batrachus,122,NA,LC50,,A,96,FISH
94757,"2,4-D",Heteropneustes fossilis,81,NA,LC50,,A,96,FISH
94757,"2,4-D",Chlorella fusca,88.9,NA,EC50,,A,24,ALGAE
94757,"2,4-D",Tinca tinca,800,NA,LC50,,A,96,FISH
94757,"2,4-D",Lepomis macrochirus,1000,NA,LD50,,A,168,FISH
94757,"2,4-D",Oryzias latipes,27.2,NA,NOEC,,C,672,FISH
94757,"2,4-D",Oryzias latipes,2780,NA,LC50,,A,96,FISH
94757,"2,4-D",Oryzias latipes,2780,NA,LC50,,A,96,FISH
94757,"2,4-D",Oryzias latipes,27.2,NA,NOEC,,C,672,FISH
94757,"2,4-D",Oryzias latipes,27.2,NA,NOEC,,C,672,FISH
94757,"2,4-D",Oryzias latipes,30,NA,NOEC,,C,672,FISH
94757,"2,4-D",Oryzias latipes,30,NA,NOEC,,C,672,FISH
94757,"2,4-D",Lepomis macrochirus,8,NA,LC50,,A,48,FISH
94757,"2,4-D",Chlorella vulgaris,100,NA,NOEC,,C,96,ALGAE
94757,"2,4-D",Raphidocelis subcapitata,100,NA,NOEC,,C,96,ALGAE
94757,"2,4-D",Chlorella vulgaris,0.199,NA,NOEL,,C,72,ALGAE
94757,"2,4-D",Spirulina platensis,0.199,NA,NOEL,,C,72,ALGAE
94757,"2,4-D",Dunaliella tertiolecta,31.3,NA,NOEC,,C,96,ALGAE
94757,"2,4-D",Dunaliella tertiolecta,45.5,NA,EC50,,A,96,ALGAE
94757,"2,4-D",Rasbora daniconia,2000,NA,LC50,,A,96,FISH
94757,"2,4-D",Lepomis macrochirus,7.4,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus mykiss,1.4,NA,LC50,,A,96,FISH
94757,"2,4-D",Pimephales promelas,2.4,NA,LC50,,A,96,FISH
94757,"2,4-D",Micropterus dolomieu,3.1,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus tshawytscha,4.8,NA,LC50,,A,96,FISH
94757,"2,4-D",Salvelinus namaycush,45,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus clarkii,64,NA,LC50,,A,96,FISH
94757,"2,4-D",Ictalurus punctatus,7,NA,LC50,,A,96,FISH
94757,"2,4-D",Gammarus fasciatus,2.4,NA,LC50,,A,96,INVERT
94757,"2,4-D",Daphnia magna,0.1,NA,NOEL,,C,144,INVERT
94757,"2,4-D",Daphnia magna,248,NA,EC50,,A,24,INVERT
94757,"2,4-D",Daphnia pulex,325,NA,EC50,,A,24,INVERT
94757,"2,4-D",Mytilus edulis,211.7,NA,EC50,,A,48,INVERT
94757,"2,4-D",Oncorhynchus clarkii,72,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus clarkii,83,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus mykiss,110,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus namaycush,110,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus namaycush,120,NA,LC50,,A,96,FISH
94757,"2,4-D",Pimephales promelas,130,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus clarkii,170,NA,LC50,,A,96,FISH
94757,"2,4-D",Lepomis macrochirus,180,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus clarkii,25,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus clarkii,37,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus namaycush,45,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus clarkii,54,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus namaycush,62,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus namaycush,64,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus clarkii,169,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus clarkii,172,NA,LC50,,A,96,FISH
94757,"2,4-D",Salvelinus namaycush,105,NA,LC50,,A,96,FISH
94757,"2,4-D",Salvelinus namaycush,120,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus clarkii,130,NA,LC50,,A,96,FISH
94757,"2,4-D",Pimephales promelas,133,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus clarkii,24.5,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus clarkii,40,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus clarkii,41.5,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus clarkii,43.5,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus clarkii,44,NA,LC50,,A,96,FISH
94757,"2,4-D",Salvelinus namaycush,44.5,NA,LC50,,A,96,FISH
94757,"2,4-D",Salvelinus namaycush,62,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus clarkii,64,NA,LC50,,A,96,FISH
94757,"2,4-D",Salvelinus namaycush,64,NA,LC50,,A,96,FISH
94757,"2,4-D",Salvelinus namaycush,65.7,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus clarkii,67,NA,LC50,,A,96,FISH
94757,"2,4-D",Ceriodaphnia dubia,273,NA,LC50,,A,24,INVERT
94757,"2,4-D",Daphnia magna,416,NA,LC50,,A,24,INVERT
94757,"2,4-D",Brachionus calyciflorus,422,NA,LC50,,A,48,INVERT
94757,"2,4-D",Ceriodaphnia dubia,422,NA,LC50,,A,48,INVERT
94757,"2,4-D",Cyprinus carpio,270,NA,LC50,,A,96,FISH
94757,"2,4-D",Cyprinus carpio,295,NA,LC50,,A,48,FISH
94757,"2,4-D",Clarias batrachus,60,NA,LC50,,A,96,FISH
94757,"2,4-D",Ceriodaphnia dubia,236,NA,LC50,,A,48,INVERT
94757,"2,4-D",Eudiaptomus gracilis,144.1,NA,LC50,,A,96,INVERT
94757,"2,4-D",Daphnia magna,418,NA,LC50,,A,96,INVERT
94757,"2,4-D",Morone saxatilis,70.1,NA,LC50,,A,96,FISH
94757,"2,4-D",Poecilia reticulata,70.7,NA,LC50,,A,96,FISH
94757,"2,4-D",Lepomis gibbosus,94.6,NA,LC50,,A,96,FISH
94757,"2,4-D",Fundulus diaphanus,26.7,NA,LC50,,A,96,FISH
94757,"2,4-D",Anguilla rostrata,300.6,NA,LC50,,A,96,FISH
94757,"2,4-D",Morone americana,40,NA,LC50,,A,96,FISH
94757,"2,4-D",Cyprinus carpio,96.5,NA,LC50,,A,96,FISH
94757,"2,4-D",Cyprinus carpio,100,NA,LC50,,A,48,FISH
94757,"2,4-D",Lepomis gibbosus,118,NA,LC50,,A,48,FISH
94757,"2,4-D",Fundulus diaphanus,26.7,NA,LC50,,A,96,FISH
94757,"2,4-D",Fundulus diaphanus,261,NA,LC50,,A,48,FISH
94757,"2,4-D",Anguilla rostrata,301,NA,LC50,,A,96,FISH
94757,"2,4-D",Anguilla rostrata,390,NA,LC50,,A,48,FISH
94757,"2,4-D",Morone americana,40,NA,LC50,,A,96,FISH
94757,"2,4-D",Morone americana,48.2,NA,LC50,,A,48,FISH
94757,"2,4-D",Morone saxatilis,70.1,NA,LC50,,A,96,FISH
94757,"2,4-D",Morone saxatilis,70.2,NA,LC50,,A,48,FISH
94757,"2,4-D",Poecilia reticulata,70.7,NA,LC50,,A,96,FISH
94757,"2,4-D",Poecilia reticulata,81.2,NA,LC50,,A,48,FISH
94757,"2,4-D",Lepomis gibbosus,94.6,NA,LC50,,A,96,FISH
94757,"2,4-D",Cyprinus carpio,96.5,NA,LC50,,A,96,FISH
94757,"2,4-D",Ceriodaphnia sp,0.016,NA,NOEC,,C,864,INVERT
94757,"2,4-D",Daphnia pulex,0.016,NA,NOEC,,C,864,INVERT
94757,"2,4-D",Daphnia pulex,0.12,NA,NOEL,,C,312,INVERT
94757,"2,4-D",Scapholeberis sp,0.12,NA,NOEL,,C,312,INVERT
94757,"2,4-D",Ceriodaphnia sp,0.12,NA,NOEL,,C,312,INVERT
94757,"2,4-D",Daphnia ambigua,0.12,NA,NOEL,,C,312,INVERT
94757,"2,4-D",Uca uruguayensis,130,NA,LC50,,A,96,INVERT
94757,"2,4-D",Chasmagnathus granulata,3370,NA,LC50,,A,96,INVERT
94757,"2,4-D",Daphnia pulex,3.2,NA,EC50,,A,48,INVERT
94757,"2,4-D",Simocephalus serrulatus,4.9,NA,EC50,,A,48,INVERT
94757,"2,4-D",Pteronarcys californica,15,NA,LC50,,A,48,INVERT
94757,"2,4-D",Oreochromis niloticus,28.2,NA,LC50,,A,48,FISH
94757,"2,4-D",Oreochromis niloticus,86.9,NA,LC50,,A,48,FISH
94757,"2,4-D",Cyprinus carpio,134.8,NA,LC50,,A,96,FISH
94757,"2,4-D",Cyprinus carpio,163,NA,LC50,,A,72,FISH
94757,"2,4-D",Cyprinus carpio,135,NA,LC50,,A,96,FISH
94757,"2,4-D",Cyprinus carpio,182,NA,LC50,,A,48,FISH
94757,"2,4-D",Wallago attu,1600,NA,LC50,,A,96,FISH
94757,"2,4-D",Heteropneustes fossilis,1620,NA,LC50,,A,96,FISH
94757,"2,4-D",Mystus vittatus,1660,NA,LC50,,A,96,FISH
94757,"2,4-D",Clarias batrachus,1730,NA,LC50,,A,96,FISH
94757,"2,4-D",Clarias batrachus,1800,NA,LC50,,A,96,FISH
94757,"2,4-D",Labeo rohita,1020,NA,LC50,,A,96,FISH
94757,"2,4-D",Gibelion catla,1060,NA,LC50,,A,96,FISH
94757,"2,4-D",Labeo rohita,1070,NA,LC50,,A,96,FISH
94757,"2,4-D",Cirrhinus mrigala,1100,NA,LC50,,A,96,FISH
94757,"2,4-D",Labeo rohita,1100,NA,LC50,,A,96,FISH
94757,"2,4-D",Gibelion catla,1120,NA,LC50,,A,96,FISH
94757,"2,4-D",Cirrhinus mrigala,1150,NA,LC50,,A,96,FISH
94757,"2,4-D",Cirrhinus mrigala,1160,NA,LC50,,A,96,FISH
94757,"2,4-D",Clarias batrachus,1160,NA,LC50,,A,96,FISH
94757,"2,4-D",Gibelion catla,1170,NA,LC50,,A,96,FISH
94757,"2,4-D",Anabas testudineus,1180,NA,LC50,,A,96,FISH
94757,"2,4-D",Oreochromis mossambicus,1200,NA,LC50,,A,96,FISH
94757,"2,4-D",Wallago attu,1220,NA,LC50,,A,96,FISH
94757,"2,4-D",Mystus vittatus,1230,NA,LC50,,A,96,FISH
94757,"2,4-D",Clarias batrachus,1250,NA,LC50,,A,96,FISH
94757,"2,4-D",Esomus danricus,1250,NA,LC50,,A,96,FISH
94757,"2,4-D",Heteropneustes fossilis,1250,NA,LC50,,A,96,FISH
94757,"2,4-D",Esomus danricus,1260,NA,LC50,,A,96,FISH
94757,"2,4-D",Oreochromis mossambicus,1260,NA,LC50,,A,96,FISH
94757,"2,4-D",Esomus danricus,1280,NA,LC50,,A,96,FISH
94757,"2,4-D",Oreochromis mossambicus,1280,NA,LC50,,A,96,FISH
94757,"2,4-D",Heteropneustes fossilis,1370,NA,LC50,,A,96,FISH
94757,"2,4-D",Mystus vittatus,1370,NA,LC50,,A,96,FISH
94757,"2,4-D",Anabas testudineus,1400,NA,LC50,,A,96,FISH
94757,"2,4-D",Wallago attu,1470,NA,LC50,,A,96,FISH
94757,"2,4-D",Mystus vittatus,1480,NA,LC50,,A,96,FISH
94757,"2,4-D",Anabas testudineus,1500,NA,LC50,,A,96,FISH
94757,"2,4-D",Oreochromis mossambicus,1550,NA,LC50,,A,96,FISH
94757,"2,4-D",Wallago attu,1550,NA,LC50,,A,96,FISH
94757,"2,4-D",Anabas testudineus,1560,NA,LC50,,A,96,FISH
94757,"2,4-D",Esomus danricus,1580,NA,LC50,,A,96,FISH
94757,"2,4-D",Heteropneustes fossilis,1890,NA,LC50,,A,96,FISH
94757,"2,4-D",Cirrhinus mrigala,740,NA,LC50,,A,96,FISH
94757,"2,4-D",Gibelion catla,800,NA,LC50,,A,96,FISH
94757,"2,4-D",Labeo rohita,850,NA,LC50,,A,96,FISH
94757,"2,4-D",Chlorella fusca,88.9,NA,EC50,,A,24,ALGAE
94757,"2,4-D",Oryzias latipes,110,NA,LC50,,A,96,FISH
94757,"2,4-D",Culex tritaeniorhynchus,91.8,NA,LC50,,A,24,INVERT
94757,"2,4-D",Channa punctata,1210,NA,LC50,,A,96,FISH
94757,"2,4-D",Channa punctata,1250,NA,LC50,,A,72,FISH
94757,"2,4-D",Channa punctata,1440,NA,LC50,,A,48,FISH
94757,"2,4-D",Brachionus calyciflorus,117,NA,LC50,,A,48,INVERT
94757,"2,4-D",Brachionus plicatilis,598,NA,LC50,,A,48,INVERT
94757,"2,4-D",Brachionus calyciflorus,128,NA,EC50,,A,48,INVERT
94757,"2,4-D",Brachionus calyciflorus,58,NA,NOEC,,C,48,INVERT
94757,"2,4-D",Brachionus calyciflorus,117,NA,LC50,,A,24,INVERT
94757,"2,4-D",Brachionus calyciflorus,117,NA,LC50,,A,48,INVERT
94757,"2,4-D",Brachionus calyciflorus,128,NA,EC50,,A,48,INVERT
94757,"2,4-D",Brachionus calyciflorus,58,NA,NOEC,,C,48,INVERT
94757,"2,4-D",Cyprinus carpio,260,NA,LC50,,A,96,FISH
94757,"2,4-D",Gambusia affinis,360,NA,LC50,,A,48,FISH
94757,"2,4-D",Cyprinus carpio,940,NA,LC50,,A,48,FISH
94757,"2,4-D",Danio rerio,29.2,NA,LC50,,A,96,FISH
94757,"2,4-D",Pimephales promelas,320,NA,LC50,,A,96,FISH
94757,"2,4-D",Pimephales promelas,63.4,NA,NOEC,,C,768,FISH
94757,"2,4-D",Lepomis macrochirus,263,NA,LC50,,A,96,FISH
94757,"2,4-D",Oncorhynchus mykiss,358,NA,LC50,,A,96,FISH
94757,"2,4-D",Daphnia magna,25,NA,EC50,,A,48,INVERT
94757,"2,4-D",Bufo melanostictus,8.05,NA,LC50,,A,96,AMPHIB
94757,"2,4-D",Chironomus sp,3.88,NA,LC50,,A,48,INVERT
94757,"2,4-D",Cyprinus carpio,20,NA,LC50,,A,48,FISH
94757,"2,4-D",Labeo boga,3.8,NA,LC50,,A,96,FISH
94757,"2,4-D",Rasbora neilgherriensis,5.6,NA,LC50,,A,96,FISH
94757,"2,4-D",Poecilia reticulata,8.356,NA,LC50,,A,96,FISH
94757,"2,4-D",Labeo boga,3.8,NA,LC50,,A,48,FISH
94757,"2,4-D",Rasbora neilgherriensis,6.8,NA,LC50,,A,48,FISH
94757,"2,4-D",Poecilia reticulata,8.36,NA,LC50,,A,96,FISH
94757,"2,4-D",Poecilia reticulata,9.62,NA,LC50,,A,48,FISH
94757,"2,4-D",Cyprinus carpio,18.4,NA,LC50,,A,48,FISH
94757,"2,4-D",Cyprinus carpio,15.3,NA,LC50,,A,96,FISH
94757,"2,4-D",Cyprinus carpio,20,NA,LC50,,A,96,FISH
94757,"2,4-D",Cyprinus carpio,21.3,NA,LC50,,A,48,FISH
94757,"2,4-D",Cyprinus carpio,24.1,NA,LC50,,A,96,FISH
94757,"2,4-D",Cyprinus carpio,31.3,NA,LC50,,A,96,FISH
94757,"2,4-D",Cyprinus carpio,35.4,NA,LC50,,A,48,FISH
94757,"2,4-D",Cyprinus carpio,35.7,NA,LC50,,A,48,FISH
94757,"2,4-D",Cyprinus carpio,42.5,NA,LC50,,A,48,FISH
94757,"2,4-D",Cyprinus carpio,5.1,NA,LC50,,A,96,FISH
94757,"2,4-D",Cyprinus carpio,5.8,NA,LC50,,A,48,FISH
94757,"2,4-D",Dunaliella tertiolecta,247,NA,EC50,,A,24,ALGAE
94757,"2,4-D",Chlorella vulgaris,400,NA,NOEL,,C,144,ALGAE
94757,"2,4-D",Chlorococcum sp,400,NA,NOEL,,C,144,ALGAE
94757,"2,4-D",Chlorella vulgaris,100,NA,NOEC,,C,96,ALGAE
94757,"2,4-D",Raphidocelis subcapitata,100,NA,NOEC,,C,96,ALGAE
94757,"2,4-D",Scenedesmus quadricauda,2,NA,NOEL,,C,NA,ALGAE
116063,Aldicarb,Americamysis bahia,0.001,NA,NOEC,,C,672,INVERT
116063,Aldicarb,Lepomis macrochirus,0.45,NA,LC50,,A,96,FISH
116063,Aldicarb,Ictalurus punctatus,1.6,NA,LC50,,A,96,FISH
116063,Aldicarb,Carassius auratus,7.4,NA,LC50,,A,48,FISH
116063,Aldicarb,Carassius auratus,10,NA,LC50,,A,48,FISH
116063,Aldicarb,Carassius auratus,7.4,NA,LC50,,A,96,FISH
116063,Aldicarb,Lepomis macrochirus,0.065,NA,LC50,,A,96,FISH
116063,Aldicarb,Oncorhynchus mykiss,0.56,NA,LC50,,A,96,FISH
116063,Aldicarb,Lepomis macrochirus,0.065,NA,LC50,,A,48,FISH
116063,Aldicarb,Oncorhynchus mykiss,0.56,NA,LC50,,A,48,FISH
116063,Aldicarb,Skeletonema costatum,50,NA,EC50,,A,96,ALGAE
116063,Aldicarb,Daphnia magna,0.4107,NA,EC50,,A,48,INVERT
116063,Aldicarb,Daphnia magna,0.04,NA,NOEC,,C,504,INVERT
116063,Aldicarb,Paramecium multimicronucleatum,93,NA,LC50,,A,24,INVERT
116063,Aldicarb,Paramecium bursaria,22,NA,LC50,,A,24,INVERT
116063,Aldicarb,Paramecium multimicronucleatum,47,NA,LC50,,A,24,INVERT
116063,Aldicarb,Paramecium caudatum,15,NA,LC50,,A,24,INVERT
116063,Aldicarb,Paramecium aurelia,50,NA,LC50,,A,24,INVERT
116063,Aldicarb,Oryzias latipes,0.13,NA,LC50,,A,96,FISH
116063,Aldicarb,Oryzias latipes,0.48,NA,LC50,,A,96,FISH
116063,Aldicarb,Oryzias latipes,0.5,NA,LC50,,A,96,FISH
116063,Aldicarb,Oryzias latipes,0.58,NA,LC50,,A,96,FISH
116063,Aldicarb,Chironomus riparius,0.0099,NA,EC50,,A,24,INVERT
116063,Aldicarb,Daphnia laevis,0.051,NA,EC50,,A,48,INVERT
116063,Aldicarb,Daphnia laevis,0.051,NA,EC50,,A,48,INVERT
116063,Aldicarb,Daphnia laevis,0.065,NA,EC50,,A,48,INVERT
116063,Aldicarb,Daphnia laevis,0.07,NA,LC50,,A,48,INVERT
116063,Aldicarb,Daphnia laevis,0.209,NA,LC50,,A,48,INVERT
116063,Aldicarb,Poecilia reticulata,0.666,NA,LC50,,A,96,FISH
116063,Aldicarb,Danio rerio,10.1,NA,LC50,,A,96,FISH
116063,Aldicarb,Pimephales promelas,0.861,NA,LC50,,A,96,FISH
116063,Aldicarb,Lepomis macrochirus,0.05,NA,LC50,,A,96,FISH
116063,Aldicarb,Centropomus undecimalis,0.1,NA,LC50,,A,96,FISH
116063,Aldicarb,Cyprinodon variegatus,0.1,NA,LC50,,A,96,FISH
116063,Aldicarb,Chironomus riparius,0.01,NA,EC50,,A,48,INVERT
116063,Aldicarb,Culex quinquefasciatus,0.096,NA,LC50,,A,24,INVERT
116063,Aldicarb,Cyprinodon variegatus,0.041,NA,LC50,,A,96,FISH
116063,Aldicarb,Lepomis macrochirus,0.052,NA,LC50,,A,96,FISH
116063,Aldicarb,Lepomis macrochirus,0.071,NA,LC50,,A,96,FISH
116063,Aldicarb,Lagodon rhomboides,0.08,NA,LC50,,A,96,FISH
116063,Aldicarb,Cyprinodon variegatus,0.17,NA,LC50,,A,96,FISH
116063,Aldicarb,Leiostomus xanthurus,0.2,NA,LC50,,A,96,FISH
116063,Aldicarb,Oncorhynchus mykiss,0.66,NA,LC50,,A,96,FISH
116063,Aldicarb,Penaeus duorarum,0.012,NA,LC50,,A,96,INVERT
116063,Aldicarb,Americamysis bahia,0.013,NA,LC50,,A,96,INVERT
116063,Aldicarb,Americamysis bahia,0.016,NA,LC50,,A,96,INVERT
116063,Aldicarb,Penaeus stylirostris,0.072,NA,LC50,,A,48,INVERT
116063,Aldicarb,Oncorhynchus mykiss,0.56,NA,LC50,,A,96,FISH
116063,Aldicarb,Pimephales promelas,8.86,NA,LC50,,A,48,FISH
116063,Aldicarb,Daphnia magna,0.583,NA,LC50,,A,48,INVERT
116063,Aldicarb,Barbus conchonius,0.459,NA,LC50,,A,96,FISH
116063,Aldicarb,Barbus conchonius,0.623,NA,LC50,,A,72,FISH
116063,Aldicarb,Barbus conchonius,2.39,NA,LC50,,A,72,FISH
116063,Aldicarb,Barbus conchonius,2.42,NA,LC50,,A,96,FISH
116063,Aldicarb,Barbus conchonius,3.3,NA,LC50,,A,48,FISH
116063,Aldicarb,Barbus conchonius,8.99,NA,LC50,,A,48,FISH
116063,Aldicarb,Echinogammarus tibaldii,0.22,NA,LC50,,A,96,INVERT
116063,Aldicarb,Gammarus italicus,0.42,NA,LC50,,A,96,INVERT
116063,Aldicarb,Ictalurus punctatus,9.75,NA,LC50,,A,48,FISH
116063,Aldicarb,Pimephales promelas,0.078,NA,NOEC,,C,768,FISH
116063,Aldicarb,Pimephales promelas,1.2,NA,LC50,,A,96,FISH
116063,Aldicarb,Pimephales promelas,1.37,NA,LC50,,A,96,FISH
116063,Aldicarb,Ictalurus punctatus,45,NA,LC50,,A,96,FISH
116063,Aldicarb,Oncorhynchus mykiss,0.56,NA,LC50,,A,96,FISH
116063,Aldicarb,Pila globosa,175,NA,LC50,,A,96,INVERT
116063,Aldicarb,Lymnaea acuminata,11.5,NA,LC50,,A,96,INVERT
116063,Aldicarb,Daphnia magna,0.075,NA,LC50,,A,48,INVERT
116063,Aldicarb,Aedes taeniorhynchus,0.15,NA,LC50,,A,24,INVERT
116063,Aldicarb,Aedes aegypti,0.27,NA,LC50,,A,48,INVERT
116063,Aldicarb,Artemia sp,5.46,NA,LC50,,A,48,INVERT
116063,Aldicarb,Daphnia magna,0.74,NA,LC50,,A,48,INVERT
116063,Aldicarb,Daphnia magna,0.228,NA,EC50,,A,24,INVERT
116063,Aldicarb,Chironomus riparius,0.017,NA,LC50,,A,48,INVERT
116063,Aldicarb,Lepomis macrochirus,0.0633,NA,LC50,,A,96,FISH
116063,Aldicarb,Lepomis macrochirus,0.115,NA,LC50,,A,96,FISH
